,Item_id,Price,Street,Neighborhood,Parking,Balconies,Size,Floors,Asset_classification,Ac,Furniture,Handicapped,Immediate,Floors_text,Street_id,Rooms,Floor,Shelter,On_pillars,Elevator,Storeroom,Lat,Long,City,City_code,Date_added,Date_of_entry,Neighborhood_id,Garden_size,Home_number,Agency,Images,Text,Asset_type,Broker,Accuracy,Date,Last_update,Valid,Build_year,Year,Distance_sea,Train,Age,Neighborhood_rank,Street_rank,Gush_rank,Helka_rank,Predicted,Difference
308,gy50vjpn,"3,570,000 ₪",ארנון,הצפון הישן - דרום,ללא,0.0,50.0,4.0,3.0,1.0,0.0,0.0,0.0,4.0,611.0,2.0,3.0,0.0,0.0,1.0,0.0,32.084164,0.0,תל אביב יפו,5000,2023-01-18 10:59:37,14/02/2023,1461.0,0.0,14.0,מירב אלבז,[],"איזה כייף לגור במרחק 2 דק הליכה מהים,
מחכה לכם דירה נעימה ומוארת עם אווירה קסומה  
ברחוב ארנון - בקרבת רופין בן יהודה וכל מה שמעניין.
דירת 2 חדרים,
כ-50 מ""ר בנוי,
עורפית ושקטה,
מוקפת בירוק ,
קומה 3 ,
3 כיווני אוויר- צפון דרום ומזרח,
מעלית (7 מדרגות לעלייה בכניסה) ,
מושכרת ב6,500 ש'ח",דירה,True,90,,,,1950,2023,225,2671,73,60846,77450,63895,105520,3887914,-317914
309,2ak5nir1,"3,100,000 ₪",עזה,"מכללת תל אביב יפו, דקר",ללא,1.0,83.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,2149.0,3.0,0.0,0.0,0.0,0.0,0.0,32.046105,0.0,תל אביב יפו,5000,2023-05-31 14:16:49,לא צוין,496.0,0.0,52.0,יוסי שחר,[],"דירה יפואית אותנטית עם קשתות, דלתות ומשקופי עץ ותקרה גבוהה של 4.3 מטרים!
חצר לשימוש פרטי (לא בטאבו).
כ-70 מ""ר + 13 מ""ר גלריה.
צמוד למכללת תל אביב יפו ולרכבת הקלה",דירה,True,90,2023-05-31,עודכן היום,,1962,2023,528,3108,61,30693,25000,8233,34758,2224731,875269
310,aysijanm,"2,580,000 ₪",וינגייט,יד אליהו,1,1.0,65.0,30.0,1.0,1.0,0.0,1.0,0.0,30.0,2639.0,2.0,13.0,1.0,0.0,1.0,1.0,32.06015,0.0,תל אביב יפו,5000,2023-01-22 14:37:28,01/04/2025,206.0,0.0,5.0,תומר זבילי,[],"למכירה דירת 2 חדרים ביד אליהו.
דירה חדשה מהקבלן, 30 חודשים לאכלוס.
קבלן גינדי אחזקות",דירה,True,90,,,,1951,2023,2879,1153,72,40263,49414,48578,45597,3032857,-452857
311,ts2h3nk2,"2,300,000 ₪",מעפילי אגוז,נווה חן,ללא,1.0,70.0,4.0,2.0,0.0,0.0,0.0,1.0,4.0,2960.0,3.0,3.0,0.0,0.0,0.0,0.0,32.054474,34.80927,תל אביב יפו,5000,2023-05-11 13:46:48,11/05/2023,207.0,0.0,86.0,,[],"דירה יפיפייה למכירה בתל אביב
משופצת, 3 חדרים + מרפסת מקורה לכוון דרום (שמש), מטבח נפרד, דירה גדולה ניתן להפוך ל4 חדרים.
מיועדת לתמ""א 38, ללא תווך לא בשבת",דירה,False,100,2023-05-11,עודכן ב 11/05/2023,,2020,2023,42305,842179,3,29399,28942,36854,24385,2158952,141048
312,67u2v33k,"5,950,000 ₪",אפטר,"תכנית ל', למד",2,0.0,110.0,7.0,2.0,1.0,0.0,1.0,1.0,7.0,195.0,4.0,2.0,0.0,0.0,1.0,0.0,32.104749,34.790499,תל אביב יפו,5000,2023-05-07 18:19:49,09/05/2023,849.0,0.0,12.0,,['//img.yad2.co.il/Pic/202305/08/2_1/o/y2_5_03720_20230508074809.jpeg'],"ללא תיווך.
הדירה הכי יפה בלמד במקום הכי יפה בשכונה. 
מאוד שקטה, עורפית, משקיפה לגינה ומלא ירוק. עברה שיפוץ אדריכלי מלא (כולל חשמל וצנרת) ב2019, מוכנה למגורים.
צופה לאיזור רחוב בראלי, ללא אוטובוסים ומעט מאוד רכבים. יש מרכז קניות ממש מתחת לדירה.
הבניין מטופח ועבר שיפוץ משמעותי בשנים האחרונים, נראה מעולה.
יש חניה משותפת ל4 בניינים, ניתן לחנות איפה שרוצים",דירה,False,100,2023-05-07,עודכן היום,,1970,2023,42305,842179,53,48894,48040,5960,43652,3799258,2150742
313,m33jmoxq,"4,790,000 ₪",החשמונאים,"גני שרונה, קרית הממשלה",2,1.0,82.0,44.0,1.0,1.0,0.0,0.0,0.0,44.0,1107.0,4.0,19.0,1.0,0.0,1.0,1.0,32.068858,0.0,תל אביב יפו,5000,2022-11-13 13:09:46,לא צוין,1462.0,0.0,100.0,רוזיו נכסים,"['//img.yad2.co.il/Pic/202211/13/2_5/o/o2_5_1_09544_20221113130945.jpg', '//img.yad2.co.il/Pic/202211/13/2_5/o/o2_5_2_04064_20221113130945.jpg']","בגינדי TLV במגדל השני! דירת 4 חדרים חדישה!  82 מ""ר + 12 מ""ר מרפסת שמש! קומה גבוהה! 2 חניות פרטיות +מחסן ! נכס מספר:5877366",דירה,True,90,,,,1954,2023,1308,1692,69,58990,55437,52156,47813,3855512,934488
314,t6m9jc15,"2,920,000 ₪",שתולים,"עזרא, הארגזים",1,1.0,80.0,22.0,1.0,1.0,0.0,1.0,0.0,22.0,2815.0,3.0,12.0,1.0,0.0,1.0,1.0,32.043955,0.0,תל אביב יפו,5000,2023-05-16 14:20:14,לא צוין,488.0,0.0,55.0,מאי ראובני,[],"נכס מספר: 5485, למכירה בפרוייקט המדובר בתל-אביב - פארק TLV 
דירה חדשה לאכלוס באוגוסט הקרוב! 
מיקום מנצח על פארק מנחם בגין! 
דירת 3 חדרים מרווחת מאוד 
2 חדרי רחצה! 
קומה גבוהה! 
נוף פתוח! 
80 מ""ר בנוי + 12 מ""ר מרפסת 
חנייה תת קרקעית ומחסן ענק! 
מפרט משודרג!",דירה,True,90,2023-05-16,עודכן היום,,1960,2023,3885,2088,63,32612,48040,32612,32381,3231355,-311355
315,mc2c3v47,"2,350,000 ₪",אילת,פלורנטין,ללא,0.0,33.0,4.0,3.0,1.0,0.0,0.0,0.0,4.0,1352.0,3.0,0.0,0.0,1.0,0.0,0.0,32.058477,0.0,תל אביב יפו,5000,2022-12-20 16:17:49,01/02/2023,205.0,0.0,38.0,"דירוטשילד נדל""ן",[],"במיקום הכי מעניין בעיר,ממש ליד נ.צדק מתחם התחנה פארק המסילה,פלורנטין,שוק הכרמל והים.
בעלת אופי מיוחד עם תקרות גבוהות (4 מטר!) 
גלריית שינה,כניסה נפרדת,ויש אפילו יציאה לחצר קטנה וירוקה.מעולה להשקעה",דירה,True,90,,,,1930,2023,696,2277,93,62394,45189,51272,43893,2168645,181355
316,4yfj915p,"3,150,000 ₪",פוריה,"צפון יפו, המושבה האמריקאית-גרמנית",ללא,0.0,60.0,5.0,2.0,1.0,0.0,1.0,0.0,5.0,1622.0,3.0,1.0,1.0,0.0,1.0,0.0,32.055446,0.0,תל אביב יפו,5000,2023-04-19 11:36:46,לא צוין,495.0,0.0,1.0,יוסי שחר,[],"בסמטאות הציוריות של מתחם נגה בצפון יפו, פסיעה מתאטרון גשר ומכל המקומות השווים, משופצת ושקטה בבניין חדש ויפה משנת 2010, מעלית וממ""ד",דירה,True,90,2023-04-19,עודכן היום,,2007,2023,338,2407,16,45371,29592,65528,41172,2780428,369572
317,oboy16ho,"4,500,000 ₪",הרב צירלסון,הצפון החדש - צפון,1,1.0,69.0,4.0,3.0,0.0,0.0,0.0,1.0,4.0,820.0,3.0,3.0,0.0,1.0,0.0,0.0,32.09332,0.0,תל אביב יפו,5000,2023-01-24 13:41:37,13/04/2023,204.0,0.0,9.0,דני צ'כנובר,[],"למכירה בבלעדיות
בצירלסון 9, בדרך לתמ""א 2
דירת 68 מ""ר קומה ג חזיתית ושקטה
שהולכת להיות דירת 69 מ""ר עם 12 מ""ר מרפסת , מעלית וחניה בטאבו(ככל הנראה רגילה ולא במכפיל)

השלב בתמ""א- כל הבניין חתום מלבד הדירה הנמכרת",דירה,True,90,,,,1980,2023,1982,1505,43,55985,63953,43956,54199,3551662,948338
318,26fem8vj,"2,000,000 ₪",נחל הבשור,"מכללת תל אביב יפו, דקר",ללא,1.0,75.0,4.0,3.0,1.0,0.0,0.0,0.0,4.0,2139.0,3.0,4.0,0.0,0.0,0.0,0.0,32.039174,0.0,תל אביב יפו,5000,2023-05-17 23:41:00,02/07/2023,496.0,0.0,3.0,גילית רענן,[],"דירת 3 חדרים מרווחת מאוד. בנוסף, מרפסת סגורה לכיון מערב, נוף פתוח לשדרות ירושלים ומצד שני נוף לגינה ירוקה. פוטנציאל ממשי להתחדשות עירונית. מחיר אטרקטיבי במיוחד",דירה,True,90,2023-05-17,עודכן היום,,1960,2023,655,4288,63,30693,35246,50250,32429,2550659,-550659
319,37twawie,"3,170,000 ₪",משגב עם,קרית שלום,1,1.0,90.0,7.0,2.0,1.0,0.0,0.0,0.0,7.0,2464.0,4.0,4.0,1.0,0.0,1.0,1.0,32.041499,34.774293,תל אביב יפו,5000,2023-05-21 23:10:50,31/05/2024,212.0,0.0,12.0,,['//img.yad2.co.il/Pic/202305/21/2_1/o/y2_1_07872_20230521230932.jpeg'],בניין לאחר פרויקט תמא 38,דירה,False,100,2023-05-21,עודכן היום,,1964,2023,42305,842179,59,35355,36434,37882,31211,3101099,68901
320,rphimtgt,"3,960,000 ₪",דיק,קרית שלום,ללא,0.0,100.0,2.0,2.0,1.0,1.0,0.0,0.0,2.0,2442.0,5.0,2.0,0.0,0.0,0.0,0.0,32.042389,34.778567,תל אביב יפו,5000,2023-04-12 23:07:42,22/04/2023,212.0,0.0,5.0,,"['//img.yad2.co.il/Pic/202304/22/2_1/o/y2_1_03539_20230422200554.jpeg', '//img.yad2.co.il/Pic/202304/22/2_1/o/y2_2_08098_20230422200557.jpeg', '//img.yad2.co.il/Pic/202304/22/2_1/o/y2_3_07293_20230422200600.jpeg', '//img.yad2.co.il/Pic/202304/22/2_1/o/y2_4_06415_20230422200703.jpeg']","דירת 5 חדרים, 100 מ""ר נטו, עם אופציה לבניה על הגג  60 מ""ר, משופצת מהיסוד עם  4 כיווני אוויר. במקום שקט. מוארת מאוד. 
מרחק הליכה ממוסדות חינוך.
פינוי גמיש.
מתווכים נא לא להתקשר",דירה,False,100,2023-04-12,עודכן היום,,1949,2023,42305,842179,74,35355,19396,30551,28960,2300863,1659137
321,wc84dptq,"2,400,000 ₪","הפלמ""ח",יד אליהו,1,0.0,69.0,7.0,3.0,1.0,0.0,1.0,0.0,7.0,2644.0,3.0,1.0,0.0,1.0,1.0,0.0,32.063383,0.0,תל אביב יפו,5000,2023-02-07 16:38:20,14/02/2023,206.0,0.0,17.0,"קדוש יזמות נדל""ן",[],"בלעדי לקדוש יזמות נדל""ן
בשכונת יד אליהו בצד הצפוני, רחוב הפלמ""ח!
בבניין עם לובי מטופח ומרווח והמון ירוק מסביב.
דירת 3 חדרים כ-69 מ""ר (מדידה)
נמצאת בקומה 1/7 כולל מעלית
דירה שמורה, חדרים גדולים
חניה משותפת לדיירים עם שער חשמלי

בקרבת הדירה שדרת חנויות ועסקים, בית קפה, מכולת, בית ספר, גני ילדים, בנקים, גני שעשועים,בתי כנסת ועוד
יציאה נוחה ליגאל אלון ולנתיבי איילון.
התקשרו עכשיו!",דירה,True,90,,,,1970,2023,3181,1256,53,40263,37435,36507,38756,2653292,-253292
322,tuq23zsm,"3,350,000 ₪",אשרמן,רמת הטייסים,ללא,0.0,78.0,3.0,2.0,1.0,0.0,0.0,0.0,3.0,2605.0,4.0,3.0,0.0,0.0,0.0,1.0,32.058872,34.808717,תל אביב יפו,5000,2023-06-27 14:35:51,27/06/2023,1649.0,0.0,19.0,,[],"משופצת אדריכלית, 3 כיווני אוויר, המון אור וירוק מכל עבר. במרחק פסיעה מפארק וולפסון. מאוד מושקעת בכל פרט ופרט.
בתהליך לקבלת היתר להרחבת קומה נוספת על הגג, בתכנית הבניה עוד 70 מטרים נוספים",דירה,False,100,2023-06-27,עודכן ב 27/06/2023,,1960,2023,42305,842179,63,48000,48040,48000,42374,3664280,-314280
323,wz3snpl5,"2,580,000 ₪",סומקן,"יפו ד', גבעת התמרים",ללא,0.0,63.0,4.0,2.0,0.0,0.0,0.0,0.0,4.0,3006.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,תל אביב יפו,5000,2023-06-01 11:03:45,01/05/2024,321.0,0.0,32.0,,[],"דירה מעולה להשקעה ומגורים,חתום לפינוי בינוי עם אחת החברות המובילות בארץ חברת קנדה ישראל,ללא תיווך",דירה,False,80,2023-06-01,עודכן ב 01/06/2023,,1970,2023,896,4697,53,34361,30384,19178,22760,1658813,921187
324,r23vhdwo,"5,950,000 ₪",בזל,,ללא,0.0,83.0,5.0,1.0,1.0,0.0,1.0,0.0,5.0,450.0,4.0,4.0,0.0,0.0,1.0,0.0,32.090267,0.0,תל אביב יפו,5000,2022-11-21 11:20:56,21/11/2022,1483.0,0.0,21.0,נח סנדר,[],"בזל 21- מדובר במיקום הכי יוקרתי ומבוקש בצפון הישן. פרויקט תמ""א 1 בזל 21 מייצג את כל מה שאנחנו אוהבים בשכונה- איכות, שקט ,וגישה לכל. 
כיכר בזל רק דקה הליכה, ו7 דקות הליכה לים. 
היזם אלט-גאון, עם רב נסיון ומוניטין חזק בתחום מנהל את כל שלבי של פרויקט. .
יש מגוון דירות חדשות למכירה החל מ3 חדרים עד 5 חדרים בפנטהאוז. צפי אכלוס אביב 2024",דירה,True,80,,,,1946,2023,819,2461,77,59259,48265,60470,45844,4174842,1775158
325,v3u62o0e,"2,400,000 ₪",מחרוזת,"יפו ד', גבעת התמרים",ללא,0.0,60.0,4.0,3.0,1.0,0.0,0.0,0.0,4.0,3004.0,3.0,2.0,0.0,1.0,0.0,0.0,32.03413,34.753408,תל אביב יפו,5000,2023-03-12 16:43:03,17/03/2024,321.0,0.0,13.0,,"['//img.yad2.co.il/Pic/202303/14/2_1/o/y2_2_05056_20230314143649.jpeg', '//img.yad2.co.il/Pic/202303/12/2_1/o/y2_3_05991_20230312164209.jpeg', '//img.yad2.co.il/Pic/202303/12/2_1/o/y2_4_08646_20230312164214.jpeg', '//img.yad2.co.il/Pic/202303/12/2_1/o/y2_5_03718_20230312164217.jpeg']","דירה בחזית.
חתום על פינוי בינוי בשלב מתקדם.
מקבלים דירה של 4 חד' עם מרפסת וממד.
***לא למתווכים, לא בשבת, לרציניים בלבד***
דירה נהדרת למשקיעים!",דירה,False,100,,,,1974,2023,42305,842179,49,34361,32786,36309,23068,1975036,424964
326,bv0kyuek,"4,400,000 ₪",גונן,תל חיים,1,1.0,125.0,6.0,1.0,1.0,0.0,1.0,0.0,6.0,2603.0,5.0,5.0,1.0,0.0,1.0,0.0,32.064352,34.80476,תל אביב יפו,5000,2023-05-04 18:55:05,01/01/2024,318.0,0.0,12.0,,"['//img.yad2.co.il/Pic/202305/04/2_1/o/y2_1_06353_20230504184353.jpeg', '//img.yad2.co.il/Pic/202305/04/2_1/o/y2_2_01815_20230504184402.jpeg', '//img.yad2.co.il/Pic/202305/04/2_1/o/y2_3_04275_20230504184408.jpeg', '//img.yad2.co.il/Pic/202305/04/2_1/o/y2_4_01027_20230504184415.jpeg', '//img.yad2.co.il/Pic/202305/04/2_1/o/y2_5_02084_20230504184425.jpeg']","דירת 5 חדרים במיקום הכי מרכזי בתל אביב ובמרכז הארץ.
למכירה דירת 5 חדרים בגודל 111 מ״ר עם מרפסת שמש 12 מ״ר וחנייה מקורה.
הנכס חדש לגמרי. הדירה מעוצבת ומאובזרת באיבזור הכי חדשני שיש. איכלוס הדירה וסיום הפרוייקט  יהיה בתחילת 2024",דירה,False,100,2023-05-04,עודכן היום,,1964,2023,42305,842179,59,38409,25691,38409,36791,3686571,713429
327,zc3kceqn,"5,100,000 ₪",דבורה הנביאה,"גני צהלה, רמות צהלה",1,1.0,123.0,4.0,1.0,1.0,0.0,0.0,0.0,4.0,367.0,5.0,1.0,1.0,1.0,1.0,0.0,32.119097,0.0,תל אביב יפו,5000,2023-07-05 17:20:31,31/10/2024,211.0,0.0,13.0,בן יהושע,[],"בבניין בוטיק חדש ויוקרתי בשכונת רביבים בצפון תל אביב - דירת 5 חד' למכירה
-בניין של 4 קומות בלבד, מעוצב אדריכלית בשילוב חיפוי חדשני
-סטנדרט גבוה ומפרט מפנק!
-מרפסת של 9 מ""ר!
גישה מהירה לצירים מרכזיים

תנאי תשלום נוחים!",דירה,True,90,2023-07-05,עודכן היום,,1999,2023,4294,3999,24,37162,39478,33596,41968,4524449,575551
328,m1yv4srk,"1,850,000 ₪",מחרוזת,"יפו ד', גבעת התמרים",ללא,0.0,55.0,4.0,2.0,1.0,0.0,0.0,0.0,4.0,3004.0,2.0,2.0,0.0,0.0,0.0,0.0,32.033503,0.0,תל אביב יפו,5000,2023-03-26 11:13:24,לא צוין,321.0,0.0,14.0,יניב שמחי,"['//img.yad2.co.il/Pic/202303/26/2_5/o/o2_5_1_02544_20230326111323.jpg', '//img.yad2.co.il/Pic/202303/26/2_5/o/o2_5_2_05877_20230326111323.jpg', '//img.yad2.co.il/Pic/202303/26/2_5/o/o2_5_3_06904_20230326111323.jpg', '//img.yad2.co.il/Pic/202303/26/2_5/o/o2_5_4_04624_20230326111323.jpg', '//img.yad2.co.il/Pic/202303/26/2_5/o/o2_5_5_05191_20230326111323.jpg']","למכירה בבלעדיות !!! ביפו ד\' המתפתחת, דקה הליכה מתחנת הרכבת הקלה, דירת 2.5 חדרים משופצת,כ 55 מ\""ר, קומה שניה , עורפית ושקטה, מושכרת כרגע ב 4,200 ש\""ח. סמוכה לירידה לאיילון, קווי תחבורה, מרכז קהילתי ועוד. מעולה להשקעה או מגורים !!",דירה,True,90,,,,1974,2023,523,5179,49,34361,32786,36309,27410,1855040,-5040
329,lshy6brq,"2,500,000 ₪",פין,נווה שאנן,ללא,2.0,60.0,6.0,6.0,1.0,0.0,1.0,0.0,6.0,2238.0,3.0,3.0,1.0,0.0,1.0,0.0,32.060217,34.779806,תל אביב יפו,5000,2023-06-20 18:06:40,20/06/2023,307.0,0.0,5.0,,['//img.yad2.co.il/Pic/202306/20/2_1/o/y2_1_07645_20230620181324.jpeg'],"דירת 3 חדרים, 2 מרפסות, חדשה בניין חדש בשכונת נווה שאנן המתפתחת.
מושכרת ב5000 שח לחודש
רישום בטאבו מסודר 
לא למתווכים!",דירה,False,100,2023-06-20,עודכן ב 05/07/2023,,1950,2023,42305,842179,73,50033,18804,63895,54590,2912074,-412074
330,pu6383b4,"2,750,000 ₪",מעפילי אגוז,נווה חן,ללא,1.0,75.0,7.0,2.0,1.0,0.0,1.0,0.0,7.0,2960.0,4.0,2.0,1.0,0.0,1.0,0.0,32.049628,34.811663,תל אביב יפו,5000,2023-05-31 10:30:55,02/06/2023,207.0,0.0,1.0,,"['//img.yad2.co.il/Pic/202306/02/2_1/o/y2_1_09136_20230602111649.jpeg', '//img.yad2.co.il/Pic/202305/31/2_1/o/y2_2_08553_20230531185636.jpeg']","ללא תיווך
דירת 4 חדרים מהממת משופצת 
קרובה לפארקים בתי ספר וגנים
בניין בתהליכי סיום בנייה -  תמ״א",דירה,False,100,2023-05-31,עודכן היום,,1979,2023,42305,842179,44,29399,28942,28157,30904,2353402,396598
331,193qkev3,"5,950,000 ₪",החשמונאים,"גני שרונה, קרית הממשלה",1,1.0,117.0,17.0,6.0,1.0,0.0,1.0,0.0,17.0,1107.0,4.0,11.0,1.0,0.0,1.0,0.0,32.069249,0.0,תל אביב יפו,5000,2023-06-18 14:10:26,18/06/2023,1462.0,0.0,96.0,אלטוס - חי,[],"למכירה בפרויקט גינדי TLV במיקום הכי טוב בעיר ובפרויקט. 
דירת 4 חדרים עם נוף פתוח לכל העיר ולים. 3 חדרי שינה ו2 חדרי רחצה. סלון מרווח ומרפסת מפנקת.
נגישות לקניון ומרחק הליכה לסינמטק, הבימה, שרונה וכל הטוב של תל אביב",דירה,True,90,2023-06-18,עודכן היום,,1954,2023,1308,1692,69,58990,55437,52156,55091,5142926,807074
332,llt49pxn,"3,100,000 ₪",גיתית,קרית שלום,ללא,0.0,70.0,4.0,3.0,1.0,1.0,0.0,0.0,4.0,2469.0,4.0,2.0,0.0,0.0,0.0,1.0,32.041414,34.775118,תל אביב יפו,5000,2023-01-24 08:36:42,08/05/2023,212.0,0.0,5.0,,['//img.yad2.co.il/Pic/202301/24/2_1/o/y2_1_07721_20230124083526.jpeg'],"דירת 4 חדרים (במקור 3 חדרים)
בשכונת קרית שלום המתחדשת
מטבח חדש,
4 מזגנים חדשים בכל הבית.
בשלב מאוד מתקדם של פינוי בינוי ע""י חברת ""עזרה ובצרון"" המובילה בהתחדשות עירונית בת""א.
צמודה לרכבת הקלה החדשה, ולרכת ישראל, ולתחבורה ציבורית, קרובה לקאנטרי, גנים, דואר, בתי ספר, מרכזי קניות בשפע.
השקעה הכי טובה בנדל״ן!
כל הקודם זוכה.
לא בשבת",דירה,False,100,,,,1960,2023,42305,842179,63,35355,48040,37882,28419,2869859,230141
333,6v1jknnm,"2,420,000 ₪",מעפילי אגוז,נווה חן,ללא,1.0,92.0,7.0,1.0,1.0,0.0,1.0,1.0,7.0,2960.0,3.0,5.0,1.0,0.0,1.0,0.0,32.054959,0.0,תל אביב יפו,5000,2023-04-24 10:53:20,24/04/2023,207.0,0.0,84.0,עידן ישר,[],"בשכונה הסופר איכותית נווה חן, תל אביב
חדשה מהקבלן!
פרויקט חדש ומוצלח,  איכלוס מיידי
מעפילי אגוז 84, תל אביב
 3 חדרים
83 מטר
מרפסת שמש 9 מ״ר
 נוף פתוח ויפייפה
 מאסטר רום הורים מפנק עם שרותים ומקלחת פרטיים
 כיווני אוויר- מזרח/מערב
 2 שרותים+ 2 מקלחות
 חדר שרות גדול למייבש ומכונת כביסה",דירה,True,90,,,,1979,2023,4881,2572,44,29399,28942,36854,33341,2677714,-257714
